epoch,accuracy,loss,val_accuracy,val_loss
40,0.879267692565918,0.3012344241142273,0.8693181872367859,0.32820579409599304
41,0.8822365403175354,0.2883959114551544,0.8721590638160706,0.32568106055259705
42,0.8807520866394043,0.30364587903022766,0.8579545617103577,0.32543566823005676
43,0.8832260966300964,0.29013141989707947,0.8636363744735718,0.32618528604507446
44,0.8916378021240234,0.28390416502952576,0.8664772510528564,0.32317396998405457
45,0.8852053284645081,0.2909190356731415,0.8693181872367859,0.322360098361969
46,0.8852053284645081,0.2951211929321289,0.8494318127632141,0.33273598551750183
47,0.8817417025566101,0.2884657680988312,0.8607954382896423,0.32811224460601807
48,0.8931221961975098,0.27172842621803284,0.8636363744735718,0.3203987181186676
49,0.8861949443817139,0.28086644411087036,0.8636363744735718,0.32001420855522156
50,0.8832260966300964,0.28755688667297363,0.8579545617103577,0.3240329921245575
51,0.8866897821426392,0.2811970114707947,0.8579545617103577,0.32176467776298523
52,0.8817417025566101,0.28055572509765625,0.8551136255264282,0.3300381898880005
53,0.8743196725845337,0.2916758060455322,0.8607954382896423,0.3226458728313446
54,0.8896585702896118,0.26735031604766846,0.8693181872367859,0.31756195425987244
55,0.8980702757835388,0.25925666093826294,0.8579545617103577,0.31951144337654114
56,0.8926274180412292,0.2760563790798187,0.8664772510528564,0.3186072111129761
57,0.8891637921333313,0.26925963163375854,0.8551136255264282,0.32127127051353455
58,0.900544285774231,0.26256847381591797,0.8693181872367859,0.3178597688674927
59,0.8926274180412292,0.276586651802063,0.875,0.3182513415813446
60,0.8936170339584351,0.2683231234550476,0.8721590638160706,0.3157317340373993
61,0.9025235176086426,0.2669813930988312,0.875,0.3133994936943054
62,0.8995546698570251,0.26101261377334595,0.8693181872367859,0.3145904541015625
63,0.892132580280304,0.2814018726348877,0.8664772510528564,0.3187940716743469
64,0.8901534080505371,0.2710376977920532,0.8636363744735718,0.3154807686805725
65,0.8901534080505371,0.2679787576198578,0.8693181872367859,0.3183794319629669
66,0.8980702757835388,0.26422029733657837,0.8721590638160706,0.3164609968662262
67,0.8901534080505371,0.273244708776474,0.8664772510528564,0.31512558460235596
68,0.892132580280304,0.2613908052444458,0.8636363744735718,0.31707441806793213
69,0.8941118121147156,0.26862773299217224,0.8579545617103577,0.3164817988872528
70,0.8946066498756409,0.26626479625701904,0.8721590638160706,0.31321069598197937
71,0.8876793384552002,0.27164092659950256,0.8664772510528564,0.31511223316192627
72,0.9040079116821289,0.2555977702140808,0.8636363744735718,0.3177083730697632
73,0.897080659866333,0.2539568245410919,0.8664772510528564,0.3159967362880707
74,0.8931221961975098,0.26091986894607544,0.8721590638160706,0.31442534923553467
75,0.9010390639305115,0.2577971816062927,0.8636363744735718,0.3190455734729767
76,0.897080659866333,0.25668853521347046,0.8693181872367859,0.31328240036964417
77,0.8896585702896118,0.2644656300544739,0.8721590638160706,0.31030213832855225
78,0.9025235176086426,0.25695472955703735,0.8607954382896423,0.31743124127388
79,0.8980702757835388,0.256857305765152,0.8607954382896423,0.3189438283443451
80,0.8951014280319214,0.2586430013179779,0.8664772510528564,0.31329628825187683
81,0.9015339016914368,0.2473974972963333,0.8636363744735718,0.3136384189128876
82,0.9069767594337463,0.2437412589788437,0.8636363744735718,0.3154453933238983
83,0.9139040112495422,0.24316833913326263,0.8607954382896423,0.32423046231269836
84,0.8990598917007446,0.25207069516181946,0.8607954382896423,0.31929489970207214
85,0.8975754380226135,0.2486322671175003,0.8636363744735718,0.31431132555007935
86,0.900544285774231,0.24619333446025848,0.8636363744735718,0.3127468526363373
87,0.8995546698570251,0.2543065547943115,0.8607954382896423,0.3154005706310272
88,0.9049975275993347,0.23620356619358063,0.8664772510528564,0.3140295445919037
89,0.9030182957649231,0.24551796913146973,0.8664772510528564,0.31271129846572876
90,0.9030182957649231,0.2451937347650528,0.8693181872367859,0.31308841705322266
91,0.8975754380226135,0.24988526105880737,0.8607954382896423,0.3245311379432678
92,0.906481921672821,0.2387966513633728,0.8664772510528564,0.3150354027748108
93,0.9000495076179504,0.24846462905406952,0.8664772510528564,0.3137233555316925
94,0.909945547580719,0.24087709188461304,0.8607954382896423,0.3167805075645447
95,0.9084611535072327,0.23367376625537872,0.8579545617103577,0.31611064076423645
96,0.9069767594337463,0.23771309852600098,0.8636363744735718,0.3192766606807709
97,0.8960910439491272,0.2541031539440155,0.8607954382896423,0.32394248247146606
98,0.909945547580719,0.23920698463916779,0.8579545617103577,0.33072635531425476
99,0.9010390639305115,0.24367398023605347,0.8522727489471436,0.3184734582901001
100,0.9030182957649231,0.2430809587240219,0.8607954382896423,0.31762343645095825
101,0.9069767594337463,0.22997106611728668,0.8636363744735718,0.31761255860328674
102,0.9030182957649231,0.24294264614582062,0.8607954382896423,0.3186481297016144
103,0.906481921672821,0.2443545013666153,0.84375,0.3396497070789337
104,0.897080659866333,0.23902879655361176,0.8664772510528564,0.31484729051589966
105,0.8960910439491272,0.23753783106803894,0.8551136255264282,0.32657018303871155
106,0.9040079116821289,0.23639324307441711,0.8664772510528564,0.3180205523967743
107,0.9049975275993347,0.2420145720243454,0.8551136255264282,0.32673466205596924
108,0.908955991268158,0.22658711671829224,0.8522727489471436,0.32134464383125305
109,0.9054923057556152,0.23345841467380524,0.8607954382896423,0.31523382663726807
110,0.9173676371574402,0.22858569025993347,0.8579545617103577,0.31685760617256165
111,0.9104403853416443,0.23189297318458557,0.8664772510528564,0.31424808502197266
112,0.9223156571388245,0.22161100804805756,0.8664772510528564,0.3134717047214508
113,0.9143987894058228,0.2262914925813675,0.8636363744735718,0.3145284950733185
114,0.9173676371574402,0.22581173479557037,0.8607954382896423,0.3178953230381012
115,0.9143987894058228,0.22508065402507782,0.8607954382896423,0.3155723810195923
116,0.908955991268158,0.22123196721076965,0.8636363744735718,0.313393771648407
117,0.9059871435165405,0.2315276861190796,0.8636363744735718,0.30948981642723083
118,0.9153884053230286,0.2249268889427185,0.8607954382896423,0.31905534863471985
119,0.9074715375900269,0.2297433316707611,0.8607954382896423,0.31077834963798523
120,0.9054923057556152,0.23696757853031158,0.8607954382896423,0.3163433074951172
121,0.9228104948997498,0.22154995799064636,0.8607954382896423,0.31297799944877625
122,0.9119247794151306,0.229556143283844,0.8551136255264282,0.3191101849079132
123,0.9228104948997498,0.21008166670799255,0.8664772510528564,0.3126869797706604
124,0.8995546698570251,0.23897257447242737,0.8664772510528564,0.3150550127029419
125,0.9203364849090576,0.22343677282333374,0.8607954382896423,0.31926286220550537
126,0.9074715375900269,0.2215288281440735,0.8664772510528564,0.31090107560157776
127,0.9069767594337463,0.22786729037761688,0.8664772510528564,0.31638479232788086
128,0.9173676371574402,0.21922804415225983,0.8721590638160706,0.3093931972980499
129,0.9198416471481323,0.20900674164295197,0.8664772510528564,0.31046050786972046
130,0.9114300012588501,0.22185559570789337,0.8636363744735718,0.3120350241661072
131,0.9158832430839539,0.22125472128391266,0.8693181872367859,0.3075663149356842
132,0.9129143953323364,0.2274360954761505,0.8693181872367859,0.3119824230670929
133,0.9163780212402344,0.21608078479766846,0.8636363744735718,0.31022578477859497
134,0.9143987894058228,0.22199441492557526,0.8636363744735718,0.31098970770835876
135,0.9129143953323364,0.21918879449367523,0.8721590638160706,0.30800384283065796
136,0.9153884053230286,0.21618926525115967,0.8664772510528564,0.31026530265808105
137,0.9203364849090576,0.21871760487556458,0.84375,0.3364044427871704
138,0.9178624153137207,0.22119839489459991,0.8494318127632141,0.3241969347000122
139,0.9228104948997498,0.20609815418720245,0.8721590638160706,0.3153167963027954
140,0.9153884053230286,0.20946046710014343,0.8551136255264282,0.32205724716186523
141,0.9139040112495422,0.22224639356136322,0.8636363744735718,0.3146330714225769
142,0.9198416471481323,0.21250586211681366,0.8721590638160706,0.3091840445995331
143,0.918357253074646,0.21233227849006653,0.8721590638160706,0.30667582154273987
144,0.9104403853416443,0.2239876687526703,0.8693181872367859,0.3080025017261505
145,0.9129143953323364,0.22788695991039276,0.8664772510528564,0.3119913339614868
146,0.9124196171760559,0.21855837106704712,0.8778409361839294,0.3064427077770233
147,0.9163780212402344,0.21597667038440704,0.8806818127632141,0.3053784966468811
148,0.9223156571388245,0.2053946852684021,0.8721590638160706,0.3034115433692932
149,0.9173676371574402,0.211384117603302,0.8721590638160706,0.30485066771507263
